Timestamp,MasterMeter-Triacta Meter 1 Active Power,MasterMeter-Triacta Meter 2 Active Power,MasterMeter-Triacta Meter 3 Active Power,MasterMeter-Triacta Meter 4 Active Power,MasterMeter-Triacta Meter 5 Active Power
2019-05-05T05:00:00.000-04:00,443.26428985595703,489.06543731689453,489.06543731689453,576.7312316894531,304.2851257324219
2019-05-05T06:00:00.000-04:00,437.1073684692383,494.20475006103516,494.20475006103516,573.7770690917969,308.02965545654297
2019-05-05T07:00:00.000-04:00,448.8859329223633,487.6443405151367,487.6443405151367,571.4980621337891,326.03743743896484
2019-05-05T08:00:00.000-04:00,451.2803268432617,503.5378189086914,503.5378189086914,597.2760925292969,320.79817962646484
2019-05-05T09:00:00.000-04:00,460.19678497314453,510.4518051147461,510.4518051147461,589.3298797607422,328.9820861816406
2019-05-05T10:00:00.000-04:00,451.8363342285156,520.4568328857422,520.4568328857422,596.3439788818359,341.2918014526367
2019-05-05T11:00:00.000-04:00,449.3159713745117,507.95357513427734,507.95357513427734,598.5791320800781,334.5468521118164
2019-05-05T12:00:00.000-04:00,488.39508056640625,522.913703918457,522.913703918457,583.9980773925781,330.4373321533203
2019-05-05T13:00:00.000-04:00,482.32635498046875,519.9381713867188,519.9381713867188,583.7140045166016,340.09454345703125
2019-05-05T14:00:00.000-04:00,470.5910415649414,529.9221801757812,529.9221801757812,614.6754150390625,344.8420639038086
2019-05-05T15:00:00.000-04:00,464.2456283569336,512.8493804931641,512.8493804931641,599.5572662353516,349.8987731933594
2019-05-05T16:00:00.000-04:00,472.3669967651367,508.3112564086914,508.3112564086914,581.7808532714844,346.1438980102539
2019-05-05T17:00:00.000-04:00,487.9054260253906,512.0214767456055,512.0214767456055,628.9337005615234,354.27242279052734
2019-05-05T18:00:00.000-04:00,462.4548645019531,502.24102783203125,502.24102783203125,596.4337768554688,369.78258514404297
2019-05-05T19:00:00.000-04:00,474.1457748413086,506.5128707885742,506.5128707885742,622.1695709228516,366.9469757080078
2019-05-05T20:00:00.000-04:00,466.99317932128906,491.6605529785156,491.6605529785156,609.2685699462891,377.34265899658203
2019-05-05T21:00:00.000-04:00,462.33973693847656,502.8250503540039,502.8250503540039,611.66259765625,382.2079315185547
2019-05-05T22:00:00.000-04:00,450.0463104248047,482.48380279541016,482.48380279541016,623.5586853027344,377.54701232910156
2019-05-05T23:00:00.000-04:00,461.6881103515625,474.70198822021484,474.70198822021484,609.4543304443359,336.8583526611328
2019-05-06T00:00:00.000-04:00,474.69102478027344,467.49127197265625,467.49127197265625,595.3771057128906,350.6766891479492
2019-05-06T01:00:00.000-04:00,465.71485900878906,492.4188995361328,492.4188995361328,582.5686187744141,351.53623962402344
2019-05-06T02:00:00.000-04:00,452.37740325927734,476.6339111328125,476.6339111328125,598.10498046875,341.5635528564453
2019-05-06T03:00:00.000-04:00,444.3360137939453,464.7073211669922,464.7073211669922,592.1699523925781,341.5809555053711
2019-05-06T04:00:00.000-04:00,440.95286560058594,472.7613830566406,472.7613830566406,591.48974609375,344.02530670166016
2019-05-06T05:00:00.000-04:00,457.25963592529297,516.1568145751953,516.1568145751953,616.1507720947266,354.6996154785156
2019-05-06T06:00:00.000-04:00,564.8033142089844,561.2298736572266,561.2298736572266,654.66796875,402.3967819213867
2019-05-06T07:00:00.000-04:00,629.7276306152344,625.1920928955078,625.1920928955078,701.0289916992188,443.20263671875
2019-05-06T08:00:00.000-04:00,678.8099975585938,723.6811370849609,723.6811370849609,779.4728546142578,579.7558670043945
2019-05-06T09:00:00.000-04:00,752.7397613525391,762.3923187255859,762.3923187255859,720.4017639160156,580.8748474121094
2019-05-06T10:00:00.000-04:00,739.1330413818359,739.0522918701172,739.0522918701172,729.8048248291016,621.8431701660156
2019-05-06T11:00:00.000-04:00,801.1181335449219,783.5717010498047,783.5717010498047,739.6965179443359,610.6917724609375
2019-05-06T12:00:00.000-04:00,785.9272918701172,809.3504791259766,809.3504791259766,768.1104278564453,629.9506072998047
2019-05-06T13:00:00.000-04:00,829.3570556640625,786.8535919189453,786.8535919189453,797.3347778320312,604.5344085693359
2019-05-06T14:00:00.000-04:00,812.6178588867188,820.1829071044922,820.1829071044922,786.5480651855469,649.5014038085938
2019-05-06T15:00:00.000-04:00,817.9644470214844,803.9059295654297,803.9059295654297,819.6959991455078,630.7752380371094
2019-05-06T16:00:00.000-04:00,768.9918670654297,768.3180999755859,768.3180999755859,786.3149719238281,598.9186859130859
2019-05-06T17:00:00.000-04:00,725.3815002441406,769.1889953613281,769.1889953613281,746.2868194580078,558.1843872070312
